,Tags,Time,Score
173,Clicking,403.775,"{'Speech': 0.9911, 'Child speech, kid speaking': 0.0005, 'Conversation': 0.0027, 'Narration, monologue': 0.0014, 'Speech synthesizer': 1e-04, 'Whispering': 0.0006, 'Laughter': 1e-04, 'Breathing': 0.0002, 'Chewing, mastication': 0.0003, 'Biting': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 0.0002, 'Dog': 0.0002, 'Wild animals': 0.0003, 'Bird': 1e-04, 'Wind': 1e-04, 'Fire': 1e-04, 'Crackle': 1e-04, 'Vehicle': 1e-04, 'Door': 0.0002, 'Tap': 1e-04, 'Dishes, pots, and pans': 1e-04, 'Zipper (clothing)': 0.0002, 'Keys jangling': 1e-04, 'Scissors': 0.0006, 'Shuffling cards': 0.0002, 'Typing': 0.0004, 'Computer keyboard': 0.0003, 'Writing': 0.0021, 'Telephone': 1e-04, 'Mechanisms': 0.0003, 'Clock': 0.0002, 'Tick': 1e-04, 'Tick-tock': 0.0002, 'Camera': 1e-04, 'Tools': 0.0003, 'Wood': 0.0003, 'Liquid': 0.0004, 'Squish': 0.0002, 'Spray': 1e-04, 'Rub': 1e-04, 'Crumpling, crinkling': 0.0003, 'Tearing': 0.0002, 'Clicking': 1e-04, 'Crunch': 1e-04, 'Silence': 0.0002, 'Sound effect': 1e-04, 'Inside, small room': 0.0362, 'Inside, large room or hall': 0.0012, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0002, 'Radio': 0.0002}
"
174,Clicking,404.175,"{'Speech': 0.9962, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0005, 'Narration, monologue': 0.0052, 'Clicking': 0.0002, 'Inside, small room': 0.0126, 'Inside, large room or hall': 0.0003}
"
175,Clicking,404.575,"{'Speech': 0.9867, 'Child speech, kid speaking': 0.0015, 'Conversation': 0.0023, 'Narration, monologue': 0.0052, 'Speech synthesizer': 0.0008, 'Laughter': 1e-04, 'Crying, sobbing': 1e-04, 'Singing': 1e-04, 'Chant': 0.0002, 'Mantra': 0.0002, 'Breathing': 1e-04, 'Run': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 1e-04, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 0.0003, 'Clip-clop': 1e-04, 'Bleat': 1e-04, 'Sheep': 0.0002, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Vehicle': 1e-04, 'Boat, Water vehicle': 1e-04, 'Alarm': 1e-04, 'Tools': 1e-04, 'Clicking': 0.0002, 'Silence': 1e-04, 'Inside, small room': 0.007, 'Inside, large room or hall': 0.0009, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0003, 'Television': 0.0002, 'Radio': 0.0007}
"
176,Clicking,410.175,"{'Speech': 0.9938, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0027, 'Narration, monologue': 0.0159, 'Speech synthesizer': 0.001, 'Breathing': 1e-04, 'Animal': 1e-04, 'Writing': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0003, 'Silence': 0.0005, 'Inside, small room': 0.0097, 'Inside, large room or hall': 0.0006, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Television': 1e-04, 'Radio': 0.0006}
"
177,Clicking,414.575,"{'Speech': 0.9988, 'Conversation': 0.0003, 'Narration, monologue': 0.005, 'Speech synthesizer': 0.0003, 'Clicking': 1e-04, 'Inside, small room': 0.0022, 'Inside, large room or hall': 0.0003, 'Radio': 1e-04}
"
178,Clicking,418.575,"{'Speech': 0.8157, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0002, 'Narration, monologue': 0.0003, 'Speech synthesizer': 1e-04, 'Breathing': 1e-04, 'Animal': 1e-04, 'Music': 0.0011, 'Musical instrument': 0.0016, 'Plucked string instrument': 0.0008, 'Guitar': 0.0009, 'Electric guitar': 0.0002, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0007, 'Strum': 0.0006, 'Ukulele': 1e-04, 'Keyboard (musical)': 0.0003, 'Piano': 1e-04, 'Synthesizer': 0.0002, 'Sampler': 1e-04, 'Percussion': 0.0004, 'Drum kit': 1e-04, 'Drum machine': 1e-04, 'Drum': 0.0002, 'Cymbal': 1e-04, 'Wood block': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Pizzicato': 1e-04, 'Country': 1e-04, 'Bluegrass': 1e-04, 'Electronic music': 1e-04, 'Background music': 1e-04, 'Theme music': 1e-04, 'Soundtrack music': 1e-04, 'Vehicle': 0.0009, 'Boat, Water vehicle': 1e-04, 'Motor vehicle (road)': 0.0002, 'Car': 1e-04, 'Motorcycle': 1e-04, 'Bicycle': 0.0002, 'Engine': 0.0002, 'Door': 0.0024, 'Tap': 0.0007, 'Dishes, pots, and pans': 0.0008, 'Cutlery, silverware': 0.0003, 'Blender': 1e-04, 'Keys jangling': 0.0002, 'Coin (dropping)': 1e-04, 'Electric shaver, electric razor': 1e-04, 'Typing': 0.0018, 'Computer keyboard': 0.0012, 'Writing': 1e-04, 'Alarm': 0.0003, 'Telephone': 0.0006, 'Telephone bell ringing': 1e-04, 'Mechanisms': 0.0317, 'Ratchet, pawl': 0.0002, 'Clock': 0.0309, 'Tick': 0.0133, 'Tick-tock': 0.0259, 'Gears': 0.0002, 'Sewing machine': 0.0003, 'Cash register': 0.0047, 'Printer': 0.0018, 'Camera': 0.0003, 'Single-lens reflex camera': 1e-04, 'Tools': 0.0069, 'Power tool': 0.0002, 'Drill': 1e-04, 'Wood': 0.0029, 'Glass': 0.0004, 'Liquid': 0.0003, 'Spray': 0.0002, 'Effects unit': 0.0002, 'Rub': 1e-04, 'Beep, bleep': 0.0002, 'Clicking': 0.0003, 'Hum': 1e-04, 'Silence': 1e-04, 'Sound effect': 0.0009, 'Inside, small room': 0.0107, 'Inside, large room or hall': 0.001, 'Outside, urban or manmade': 0.0004, 'Outside, rural or natural': 0.0005, 'Reverberation': 1e-04, 'Noise': 1e-04, 'Distortion': 1e-04, 'Television': 1e-04, 'Radio': 0.0008}
"
179,Clicking,420.575,"{'Speech': 0.9427, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.0015, 'Narration, monologue': 0.003, 'Speech synthesizer': 0.0008, 'Laughter': 0.0003, 'Singing': 1e-04, 'Run': 1e-04, 'Animal': 0.004, 'Domestic animals, pets': 0.0006, 'Dog': 0.0003, 'Livestock, farm animals, working animals': 0.0051, 'Pig': 1e-04, 'Oink': 1e-04, 'Goat': 0.0005, 'Bleat': 0.002, 'Sheep': 0.0014, 'Fowl': 0.0034, 'Chicken, rooster': 0.0042, 'Cluck': 0.0016, 'Crowing, cock-a-doodle-doo': 0.0002, 'Duck': 0.0003, 'Quack': 0.0002, 'Goose': 0.0004, 'Honk': 1e-04, 'Wild animals': 0.0013, 'Bird': 0.0014, 'Bird vocalization, bird call, bird song': 0.0002, 'Chirp, tweet': 1e-04, 'Pigeon, dove': 0.0002, 'Insect': 1e-04, 'Music': 0.0018, 'Musical instrument': 0.0014, 'Plucked string instrument': 0.001, 'Guitar': 0.0007, 'Electric guitar': 0.0004, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0003, 'Strum': 0.0004, 'Banjo': 1e-04, 'Ukulele': 1e-04, 'Keyboard (musical)': 0.0009, 'Piano': 0.0003, 'Electric piano': 0.0002, 'Synthesizer': 0.001, 'Sampler': 0.0007, 'Bowed string instrument': 0.0002, 'Violin, fiddle': 0.0003, 'Pizzicato': 1e-04, 'Wind instrument, woodwind instrument': 1e-04, 'Harmonica': 0.0002, 'Scratching (performance technique)': 0.0002, 'Pop music': 1e-04, 'Hip hop music': 1e-04, 'Beatboxing': 1e-04, 'Country': 0.0002, 'Bluegrass': 1e-04, 'Jazz': 1e-04, 'Electronic music': 0.0006, 'House music': 0.0002, 'Techno': 0.0004, 'Dubstep': 0.0002, 'Electronica': 0.0002, 'Blues': 1e-04, 'Background music': 1e-04, 'Soundtrack music': 1e-04, 'Exciting music': 1e-04, 'Vehicle': 0.0002, 'Motor vehicle (road)': 1e-04, 'Door': 1e-04, 'Alarm': 1e-04, 'Telephone': 1e-04, 'Mechanisms': 1e-04, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Printer': 1e-04, 'Tools': 0.0007, 'Effects unit': 1e-04, 'Clicking': 1e-04, 'Silence': 0.0002, 'Sound effect': 0.0003, 'Inside, small room': 0.0107, 'Inside, large room or hall': 0.0011, 'Inside, public space': 1e-04, 'Outside, urban or manmade': 0.0004, 'Outside, rural or natural': 0.0009, 'Distortion': 1e-04, 'Television': 0.0006, 'Radio': 0.0029}
"
180,Clicking,421.375,"{'Speech': 0.9926, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0002, 'Narration, monologue': 0.0028, 'Speech synthesizer': 1e-04, 'Animal': 1e-04, 'Clicking': 0.0006, 'Inside, small room': 0.0068, 'Inside, large room or hall': 0.0004, 'Radio': 1e-04}
"
181,Clicking,421.775,"{'Speech': 0.9447, 'Child speech, kid speaking': 0.0004, 'Conversation': 0.0008, 'Narration, monologue': 0.0003, 'Whispering': 1e-04, 'Laughter': 0.0009, 'Chuckle, chortle': 1e-04, 'Breathing': 1e-04, 'Walk, footsteps': 1e-04, 'Fart': 0.0002, 'Animal': 0.0014, 'Domestic animals, pets': 0.001, 'Dog': 0.0006, 'Bow-wow': 1e-04, 'Cat': 1e-04, 'Livestock, farm animals, working animals': 0.0002, 'Clip-clop': 1e-04, 'Pig': 1e-04, 'Goat': 1e-04, 'Fowl': 1e-04, 'Chicken, rooster': 0.0002, 'Cluck': 1e-04, 'Wild animals': 0.0013, 'Bird': 0.0008, 'Bird vocalization, bird call, bird song': 1e-04, 'Pigeon, dove': 0.0004, 'Coo': 1e-04, 'Rodents, rats, mice': 0.0016, 'Mouse': 0.0002, 'Patter': 0.0006, 'Insect': 1e-04, 'Snake': 0.0002, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Electric guitar': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Drum kit': 1e-04, 'Drum machine': 1e-04, 'Scratching (performance technique)': 0.0008, 'Beatboxing': 0.0002, 'Wind': 1e-04, 'Fire': 0.0003, 'Crackle': 0.0003, 'Vehicle': 0.0002, 'Motor vehicle (road)': 1e-04, 'Car': 1e-04, 'Engine': 1e-04, 'Door': 0.0019, 'Tap': 0.0003, 'Dishes, pots, and pans': 0.0004, 'Cutlery, silverware': 1e-04, 'Zipper (clothing)': 0.0004, 'Keys jangling': 0.0012, 'Scissors': 0.0003, 'Shuffling cards': 0.0007, 'Typing': 0.0033, 'Typewriter': 0.0002, 'Computer keyboard': 0.0025, 'Writing': 0.0018, 'Alarm': 0.0002, 'Telephone': 0.0002, 'Mechanisms': 0.0006, 'Clock': 0.0003, 'Tick': 0.0002, 'Tick-tock': 0.0004, 'Printer': 0.0003, 'Camera': 1e-04, 'Tools': 0.0004, 'Wood': 0.0008, 'Liquid': 1e-04, 'Squish': 1e-04, 'Spray': 1e-04, 'Effects unit': 1e-04, 'Flap': 1e-04, 'Scratch': 0.0005, 'Scrape': 1e-04, 'Rub': 0.0002, 'Crumpling, crinkling': 0.0005, 'Tearing': 0.0002, 'Beep, bleep': 1e-04, 'Clicking': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0458, 'Inside, large room or hall': 0.0015, 'Inside, public space': 1e-04, 'Outside, urban or manmade': 0.0004, 'Outside, rural or natural': 0.0004, 'Television': 0.0002, 'Radio': 0.0006}
"
182,Clicking,423.375,"{'Speech': 0.991, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0006, 'Narration, monologue': 0.0065, 'Speech synthesizer': 0.0004, 'Door': 1e-04, 'Tap': 1e-04, 'Mechanisms': 1e-04, 'Clock': 0.0002, 'Tick': 1e-04, 'Tick-tock': 0.0002, 'Tools': 1e-04, 'Clicking': 0.0007, 'Silence': 0.0002, 'Inside, small room': 0.0086, 'Inside, large room or hall': 0.0004, 'Television': 1e-04, 'Radio': 1e-04}
"
183,Clicking,427.375,"{'Speech': 0.6465, 'Conversation': 1e-04, 'Narration, monologue': 0.0004, 'Speech synthesizer': 1e-04, 'Music': 0.0042, 'Musical instrument': 0.0114, 'Plucked string instrument': 0.0014, 'Guitar': 0.0016, 'Electric guitar': 0.0007, 'Bass guitar': 0.0004, 'Acoustic guitar': 0.0003, 'Tapping (guitar technique)': 0.0002, 'Strum': 0.0005, 'Ukulele': 1e-04, 'Keyboard (musical)': 0.0037, 'Piano': 0.0027, 'Electric piano': 0.001, 'Organ': 1e-04, 'Synthesizer': 0.0047, 'Sampler': 0.0018, 'Percussion': 0.0131, 'Drum kit': 0.0086, 'Drum machine': 0.0115, 'Drum': 0.0089, 'Snare drum': 0.0027, 'Rimshot': 0.0006, 'Drum roll': 0.0004, 'Bass drum': 0.002, 'Cymbal': 0.0061, 'Hi-hat': 0.0049, 'Wood block': 0.0004, 'Bell': 1e-04, 'Scratching (performance technique)': 0.0009, 'Hip hop music': 1e-04, 'Country': 1e-04, 'Jazz': 1e-04, 'Electronic music': 0.0006, 'House music': 0.0002, 'Techno': 0.0002, 'Dubstep': 1e-04, 'Electronica': 1e-04, 'Blues': 1e-04, 'Vehicle': 1e-04, 'Typing': 0.0055, 'Computer keyboard': 0.0045, 'Alarm': 0.0004, 'Telephone': 1e-04, 'Mechanisms': 0.0003, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Tools': 0.0004, 'Electronic tuner': 0.0003, 'Effects unit': 0.0021, 'Beep, bleep': 1e-04, 'Clicking': 1e-04, 'Hum': 0.0002, 'Sine wave': 0.0015, 'Harmonic': 0.0018, 'Sound effect': 0.0009, 'Inside, small room': 0.0115, 'Inside, large room or hall': 0.0009, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Reverberation': 0.0008, 'Echo': 1e-04, 'Noise': 0.0003, 'Distortion': 0.0009, 'Throbbing': 1e-04, 'Radio': 0.0011}
"
184,Clicking,427.775,"{'Speech': 0.9792, 'Child speech, kid speaking': 0.0005, 'Conversation': 0.001, 'Narration, monologue': 0.0019, 'Speech synthesizer': 1e-04, 'Musical instrument': 0.0002, 'Percussion': 0.0002, 'Drum kit': 1e-04, 'Drum': 0.0002, 'Snare drum': 1e-04, 'Door': 0.0003, 'Tap': 0.0003, 'Dishes, pots, and pans': 1e-04, 'Typing': 0.0007, 'Computer keyboard': 0.0002, 'Writing': 1e-04, 'Alarm': 1e-04, 'Telephone': 0.0002, 'Mechanisms': 1e-04, 'Tools': 0.0012, 'Explosion': 1e-04, 'Gunshot, gunfire': 1e-04, 'Wood': 0.0003, 'Clicking': 0.0032, 'Silence': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0469, 'Inside, large room or hall': 0.0016, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002, 'Television': 1e-04, 'Radio': 0.0004}
"
185,Clicking,431.375,"{'Speech': 0.8733, 'Child speech, kid speaking': 0.0004, 'Conversation': 0.0006, 'Narration, monologue': 0.0011, 'Laughter': 1e-04, 'Singing': 0.0002, 'Run': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Wild animals': 1e-04, 'Music': 0.0017, 'Musical instrument': 0.0081, 'Plucked string instrument': 0.0015, 'Guitar': 0.0015, 'Electric guitar': 0.0004, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0003, 'Strum': 0.0005, 'Keyboard (musical)': 0.0002, 'Piano': 1e-04, 'Electric piano': 1e-04, 'Synthesizer': 0.0002, 'Sampler': 1e-04, 'Percussion': 0.0049, 'Drum kit': 0.0017, 'Drum machine': 1e-04, 'Drum': 0.0035, 'Snare drum': 0.0009, 'Rimshot': 0.0003, 'Drum roll': 1e-04, 'Bass drum': 0.0006, 'Cymbal': 0.0005, 'Hi-hat': 0.0002, 'Wood block': 0.0004, 'Bowed string instrument': 0.0006, 'Violin, fiddle': 0.0005, 'Pizzicato': 1e-04, 'Wind instrument, woodwind instrument': 1e-04, 'Scratching (performance technique)': 1e-04, 'Hip hop music': 1e-04, 'Rock music': 0.0002, 'Country': 1e-04, 'Jazz': 1e-04, 'Electronic music': 1e-04, 'Blues': 1e-04, 'Independent music': 1e-04, 'Vehicle': 1e-04, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0003, 'Tap': 0.0002, 'Dishes, pots, and pans': 1e-04, 'Typing': 0.0002, 'Computer keyboard': 1e-04, 'Alarm': 1e-04, 'Mechanisms': 1e-04, 'Tools': 0.0018, 'Explosion': 1e-04, 'Wood': 0.0002, 'Liquid': 1e-04, 'Spray': 1e-04, 'Effects unit': 1e-04, 'Clicking': 0.0003, 'Sound effect': 0.0004, 'Inside, small room': 0.0084, 'Inside, large room or hall': 0.0012, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002, 'Reverberation': 1e-04, 'Radio': 0.0002}
"
186,Clicking,433.375,"{'Speech': 0.5163, 'Child speech, kid speaking': 0.0055, 'Conversation': 0.0009, 'Narration, monologue': 0.0029, 'Speech synthesizer': 0.0002, 'Whispering': 1e-04, 'Laughter': 0.0033, 'Baby laughter': 1e-04, 'Giggle': 0.0002, 'Snicker': 0.0003, 'Chuckle, chortle': 0.0007, 'Crying, sobbing': 0.0004, 'Baby cry, infant cry': 1e-04, 'Whimper': 0.0002, 'Singing': 0.0002, 'Child singing': 1e-04, 'Rapping': 1e-04, 'Whistling': 1e-04, 'Breathing': 0.003, 'Pant': 0.0003, 'Sneeze': 1e-04, 'Run': 0.0003, 'Shuffle': 0.0002, 'Walk, footsteps': 0.0003, 'Fart': 1e-04, 'Crowd': 1e-04, 'Animal': 0.0401, 'Domestic animals, pets': 0.0104, 'Dog': 0.0042, 'Bark': 1e-04, 'Yip': 0.0004, 'Bow-wow': 0.0004, 'Whimper (dog)': 0.0005, 'Cat': 0.0011, 'Meow': 1e-04, 'Hiss': 0.0002, 'Livestock, farm animals, working animals': 0.0429, 'Horse': 0.0003, 'Clip-clop': 1e-04, 'Pig': 0.0009, 'Oink': 0.0004, 'Goat': 0.0183, 'Bleat': 0.0094, 'Sheep': 0.0103, 'Fowl': 0.0208, 'Chicken, rooster': 0.0261, 'Cluck': 0.0088, 'Crowing, cock-a-doodle-doo': 0.0008, 'Duck': 0.0042, 'Quack': 0.0022, 'Goose': 0.0037, 'Honk': 0.001, 'Wild animals': 0.0233, 'Bird': 0.0265, 'Bird vocalization, bird call, bird song': 0.0088, 'Chirp, tweet': 0.0065, 'Squawk': 1e-04, 'Pigeon, dove': 0.0026, 'Coo': 0.0014, 'Crow': 0.0003, 'Canidae, dogs, wolves': 0.0005, 'Rodents, rats, mice': 0.0008, 'Mouse': 0.0002, 'Patter': 1e-04, 'Insect': 0.0028, 'Cricket': 0.0002, 'Fly, housefly': 0.0013, 'Bee, wasp, etc.': 0.0018, 'Frog': 1e-04, 'Snake': 0.0006, 'Music': 0.0002, 'Musical instrument': 0.0002, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Keyboard (musical)': 0.0002, 'Piano': 1e-04, 'Electric piano': 1e-04, 'Synthesizer': 0.0002, 'Sampler': 1e-04, 'Percussion': 1e-04, 'Drum kit': 1e-04, 'Brass instrument': 1e-04, 'Bowed string instrument': 0.0003, 'Violin, fiddle': 0.0004, 'Wind instrument, woodwind instrument': 0.0005, 'Flute': 0.0002, 'Harmonica': 0.0004, 'Scratching (performance technique)': 0.0002, 'Hip hop music': 1e-04, 'Beatboxing': 0.0006, 'Rock music': 1e-04, 'Electronic music': 1e-04, 'House music': 1e-04, 'Techno': 1e-04, 'Dubstep': 1e-04, 'Electronica': 1e-04, 'Music for children': 1e-04, 'Vocal music': 1e-04, 'Lullaby': 1e-04, 'Wind': 0.0002, 'Rustling leaves': 0.0002, 'Water': 1e-04, 'Fire': 1e-04, 'Vehicle': 1e-04, 'Motor vehicle (road)': 1e-04, 'Car': 1e-04, 'Rail transport': 1e-04, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0025, 'Tap': 0.0007, 'Dishes, pots, and pans': 0.0002, 'Bathtub (filling or washing)': 1e-04, 'Typing': 0.0004, 'Computer keyboard': 0.0002, 'Writing': 0.0146, 'Alarm': 0.0002, 'Telephone': 0.0003, 'Fire alarm': 1e-04, 'Mechanisms': 0.0005, 'Clock': 0.0002, 'Tick': 0.0002, 'Tick-tock': 0.0002, 'Printer': 0.0007, 'Tools': 0.0038, 'Filing (rasp)': 0.0007, 'Wood': 0.0017, 'Liquid': 0.0002, 'Spray': 0.0011, 'Arrow': 1e-04, 'Scratch': 1e-04, 'Rub': 0.0027, 'Rustle': 1e-04, 'Clicking': 0.0013, 'Silence': 0.0014, 'Sound effect': 0.0003, 'Inside, small room': 0.0318, 'Inside, large room or hall': 0.0045, 'Inside, public space': 0.0005, 'Outside, urban or manmade': 0.0012, 'Outside, rural or natural': 0.0024, 'Echo': 1e-04, 'Noise': 0.0002, 'Environmental noise': 1e-04, 'Television': 0.0011, 'Radio': 0.0005}
"
187,Clicking,433.775,"{'Speech': 0.9955, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0022, 'Narration, monologue': 0.0059, 'Speech synthesizer': 0.0004, 'Door': 1e-04, 'Tap': 0.0002, 'Writing': 1e-04, 'Tools': 0.0002, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0002, 'Silence': 1e-04, 'Inside, small room': 0.0236, 'Inside, large room or hall': 0.0019, 'Outside, urban or manmade': 0.0003, 'Outside, rural or natural': 0.0004, 'Radio': 0.0003}
"
188,Clicking,434.975,"{'Speech': 0.9992, 'Conversation': 0.0002, 'Narration, monologue': 0.0039, 'Speech synthesizer': 0.0002, 'Plucked string instrument': 1e-04, 'Clicking': 0.0002, 'Inside, small room': 0.0026, 'Inside, large room or hall': 0.0002, 'Radio': 1e-04}
"
189,Clicking,435.375,"{'Speech': 0.9755, 'Conversation': 0.0002, 'Narration, monologue': 0.0033, 'Speech synthesizer': 0.0003, 'Breathing': 1e-04, 'Animal': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Pigeon, dove': 1e-04, 'Music': 1e-04, 'Vehicle': 0.0002, 'Motor vehicle (road)': 1e-04, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0003, 'Tap': 1e-04, 'Blender': 1e-04, 'Typing': 0.0003, 'Computer keyboard': 1e-04, 'Alarm': 0.0005, 'Telephone': 0.0002, 'Buzzer': 1e-04, 'Fire alarm': 1e-04, 'Mechanisms': 0.0007, 'Clock': 0.0002, 'Tick': 1e-04, 'Tick-tock': 0.0002, 'Cash register': 0.0004, 'Printer': 0.0002, 'Tools': 0.0014, 'Power tool': 1e-04, 'Drill': 1e-04, 'Wood': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Beep, bleep': 1e-04, 'Clicking': 0.0003, 'Sound effect': 1e-04, 'Inside, small room': 0.0077, 'Inside, large room or hall': 0.0016, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0002, 'Television': 0.0002, 'Radio': 0.0008}
"
